split,stable_source_image_id,sequence_id,image_path,mask_path,component_id,area_pixels,bbox_left,bbox_top,bbox_width,bbox_height,centroid_x,centroid_y,aspect_ratio,border_touching,tiny_component,very_large_component,unusual_aspect_ratio
train,NLB_549920830EDR_F0632372NCAM00312M1,F0632372NCAM00312M1,msl/ncam/images/edr/NLB_549920830EDR_F0632372NCAM00312M1.JPG,msl/ncam/labels/train/NLB_549920830EDR_F0632372NCAM00312M1.png,6,5,639,861,3,5,640.2,863.0,0.6,False,True,False,False
train,NLB_549920830EDR_F0632372NCAM00312M1,F0632372NCAM00312M1,msl/ncam/images/edr/NLB_549920830EDR_F0632372NCAM00312M1.JPG,msl/ncam/labels/train/NLB_549920830EDR_F0632372NCAM00312M1.png,7,1,642,867,1,1,642.0,867.0,1.0,False,True,False,False
train,NLB_549920830EDR_F0632372NCAM00312M1,F0632372NCAM00312M1,msl/ncam/images/edr/NLB_549920830EDR_F0632372NCAM00312M1.JPG,msl/ncam/labels/train/NLB_549920830EDR_F0632372NCAM00312M1.png,8,2,643,869,1,2,643.0,869.5,0.5,False,True,False,False
train,NLB_549920830EDR_F0632372NCAM00312M1,F0632372NCAM00312M1,msl/ncam/images/edr/NLB_549920830EDR_F0632372NCAM00312M1.JPG,msl/ncam/labels/train/NLB_549920830EDR_F0632372NCAM00312M1.png,9,1,644,872,1,1,644.0,872.0,1.0,False,True,False,False
train,NLB_549920830EDR_F0632372NCAM00312M1,F0632372NCAM00312M1,msl/ncam/images/edr/NLB_549920830EDR_F0632372NCAM00312M1.JPG,msl/ncam/labels/train/NLB_549920830EDR_F0632372NCAM00312M1.png,10,1,645,874,1,1,645.0,874.0,1.0,False,True,False,False
train,NLB_549920830EDR_F0632372NCAM00312M1,F0632372NCAM00312M1,msl/ncam/images/edr/NLB_549920830EDR_F0632372NCAM00312M1.JPG,msl/ncam/labels/train/NLB_549920830EDR_F0632372NCAM00312M1.png,11,48,659,898,5,16,661.5,904.583333,0.3125,False,True,False,False
train,NLB_549920830EDR_F0632372NCAM00312M1,F0632372NCAM00312M1,msl/ncam/images/edr/NLB_549920830EDR_F0632372NCAM00312M1.JPG,msl/ncam/labels/train/NLB_549920830EDR_F0632372NCAM00312M1.png,12,94,652,905,10,17,656.297872,913.680851,0.588235,False,False,False,False
train,NLB_549920830EDR_F0632372NCAM00312M1,F0632372NCAM00312M1,msl/ncam/images/edr/NLB_549920830EDR_F0632372NCAM00312M1.JPG,msl/ncam/labels/train/NLB_549920830EDR_F0632372NCAM00312M1.png,13,1,658,924,1,1,658.0,924.0,1.0,False,True,False,False
train,NLB_549920830EDR_F0632372NCAM00312M1,F0632372NCAM00312M1,msl/ncam/images/edr/NLB_549920830EDR_F0632372NCAM00312M1.JPG,msl/ncam/labels/train/NLB_549920830EDR_F0632372NCAM00312M1.png,14,4,392,997,4,4,393.5,998.5,1.0,False,True,False,False
train,NLB_549920830EDR_F0632372NCAM00312M1,F0632372NCAM00312M1,msl/ncam/images/edr/NLB_549920830EDR_F0632372NCAM00312M1.JPG,msl/ncam/labels/train/NLB_549920830EDR_F0632372NCAM00312M1.png,15,3,387,1002,3,3,388.0,1003.0,1.0,False,True,False,False
train,NLB_549920886EDR_F0632372NCAM06753M1,F0632372NCAM06753M1,msl/ncam/images/edr/NLB_549920886EDR_F0632372NCAM06753M1.JPG,msl/ncam/labels/train/NLB_549920886EDR_F0632372NCAM06753M1.png,1,3315,81,531,96,52,124.684163,559.28175,1.846154,False,False,False,False
train,NLB_549921069EDR_F0632372NCAM06753M1,F0632372NCAM06753M1,msl/ncam/images/edr/NLB_549921069EDR_F0632372NCAM06753M1.JPG,msl/ncam/labels/train/NLB_549921069EDR_F0632372NCAM06753M1.png,1,4855,280,295,128,74,346.253347,330.781256,1.72973,False,False,False,False
train,NLB_550009857EDR_F0632546NCAM00385M1,F0632546NCAM00385M1,msl/ncam/images/edr/NLB_550009857EDR_F0632546NCAM00385M1.JPG,msl/ncam/labels/train/NLB_550009857EDR_F0632546NCAM00385M1.png,1,2097,559,69,81,43,597.965188,89.996662,1.883721,False,False,False,False
train,NLB_550009857EDR_F0632546NCAM00385M1,F0632546NCAM00385M1,msl/ncam/images/edr/NLB_550009857EDR_F0632546NCAM00385M1.JPG,msl/ncam/labels/train/NLB_550009857EDR_F0632546NCAM00385M1.png,2,69,613,119,18,8,623.710145,121.623188,2.25,False,False,False,False
train,NLB_550009857EDR_F0632546NCAM00385M1,F0632546NCAM00385M1,msl/ncam/images/edr/NLB_550009857EDR_F0632546NCAM00385M1.JPG,msl/ncam/labels/train/NLB_550009857EDR_F0632546NCAM00385M1.png,3,11710,521,126,210,89,624.874381,166.76123,2.359551,False,False,False,False
train,NLB_550009857EDR_F0632546NCAM00385M1,F0632546NCAM00385M1,msl/ncam/images/edr/NLB_550009857EDR_F0632546NCAM00385M1.JPG,msl/ncam/labels/train/NLB_550009857EDR_F0632546NCAM00385M1.png,4,66,518,137,3,31,519.287879,148.878788,0.096774,False,False,False,True
train,NLB_550009857EDR_F0632546NCAM00385M1,F0632546NCAM00385M1,msl/ncam/images/edr/NLB_550009857EDR_F0632546NCAM00385M1.JPG,msl/ncam/labels/train/NLB_550009857EDR_F0632546NCAM00385M1.png,5,1,716,141,1,1,716.0,141.0,1.0,False,True,False,False
train,NLB_550009857EDR_F0632546NCAM00385M1,F0632546NCAM00385M1,msl/ncam/images/edr/NLB_550009857EDR_F0632546NCAM00385M1.JPG,msl/ncam/labels/train/NLB_550009857EDR_F0632546NCAM00385M1.png,6,1,718,142,1,1,718.0,142.0,1.0,False,True,False,False
train,NLB_550009857EDR_F0632546NCAM00385M1,F0632546NCAM00385M1,msl/ncam/images/edr/NLB_550009857EDR_F0632546NCAM00385M1.JPG,msl/ncam/labels/train/NLB_550009857EDR_F0632546NCAM00385M1.png,7,4,720,143,4,2,721.5,143.5,2.0,False,True,False,False
train,NLB_550009857EDR_F0632546NCAM00385M1,F0632546NCAM00385M1,msl/ncam/images/edr/NLB_550009857EDR_F0632546NCAM00385M1.JPG,msl/ncam/labels/train/NLB_550009857EDR_F0632546NCAM00385M1.png,8,26,725,145,16,8,733.538462,148.576923,2.0,False,True,False,False
train,NLB_550010586EDR_F0632582NCAM00282M1,F0632582NCAM00282M1,msl/ncam/images/edr/NLB_550010586EDR_F0632582NCAM00282M1.JPG,msl/ncam/labels/train/NLB_550010586EDR_F0632582NCAM00282M1.png,1,292,990,234,21,36,1000.945205,251.304795,0.583333,False,False,False,False
train,NLB_550010635EDR_F0632582NCAM00282M1,F0632582NCAM00282M1,msl/ncam/images/edr/NLB_550010635EDR_F0632582NCAM00282M1.JPG,msl/ncam/labels/train/NLB_550010635EDR_F0632582NCAM00282M1.png,1,3759,309,88,119,40,371.919659,106.528332,2.975,False,False,False,False
train,NLB_550010635EDR_F0632582NCAM00282M1,F0632582NCAM00282M1,msl/ncam/images/edr/NLB_550010635EDR_F0632582NCAM00282M1.JPG,msl/ncam/labels/train/NLB_550010635EDR_F0632582NCAM00282M1.png,2,1449,734,102,75,31,771.26087,115.249827,2.419355,False,False,False,False
train,NLB_550010635EDR_F0632582NCAM00282M1,F0632582NCAM00282M1,msl/ncam/images/edr/NLB_550010635EDR_F0632582NCAM00282M1.JPG,msl/ncam/labels/train/NLB_550010635EDR_F0632582NCAM00282M1.png,3,5394,282,211,130,59,344.840378,240.558027,2.20339,False,False,False,False
train,NLB_550010635EDR_F0632582NCAM00282M1,F0632582NCAM00282M1,msl/ncam/images/edr/NLB_550010635EDR_F0632582NCAM00282M1.JPG,msl/ncam/labels/train/NLB_550010635EDR_F0632582NCAM00282M1.png,4,9,354,273,9,1,358.0,273.0,9.0,False,True,False,True
train,NLB_550010635EDR_F0632582NCAM00282M1,F0632582NCAM00282M1,msl/ncam/images/edr/NLB_550010635EDR_F0632582NCAM00282M1.JPG,msl/ncam/labels/train/NLB_550010635EDR_F0632582NCAM00282M1.png,5,894,19,341,67,92,41.486577,357.53915,0.728261,False,False,False,False
train,NLB_550010635EDR_F0632582NCAM00282M1,F0632582NCAM00282M1,msl/ncam/images/edr/NLB_550010635EDR_F0632582NCAM00282M1.JPG,msl/ncam/labels/train/NLB_550010635EDR_F0632582NCAM00282M1.png,6,5899,25,351,148,114,113.379556,422.017122,1.298246,False,False,False,False
train,NLB_550010635EDR_F0632582NCAM00282M1,F0632582NCAM00282M1,msl/ncam/images/edr/NLB_550010635EDR_F0632582NCAM00282M1.JPG,msl/ncam/labels/train/NLB_550010635EDR_F0632582NCAM00282M1.png,7,23148,225,368,221,139,339.236565,436.400855,1.589928,False,False,False,False
train,NLB_550010635EDR_F0632582NCAM00282M1,F0632582NCAM00282M1,msl/ncam/images/edr/NLB_550010635EDR_F0632582NCAM00282M1.JPG,msl/ncam/labels/train/NLB_550010635EDR_F0632582NCAM00282M1.png,8,199818,83,515,922,463,624.850029,739.014949,1.991361,False,False,True,False
train,NLB_550010635EDR_F0632582NCAM00282M1,F0632582NCAM00282M1,msl/ncam/images/edr/NLB_550010635EDR_F0632582NCAM00282M1.JPG,msl/ncam/labels/train/NLB_550010635EDR_F0632582NCAM00282M1.png,9,2,755,578,2,1,755.5,578.0,2.0,False,True,False,False
train,NLB_550010635EDR_F0632582NCAM00282M1,F0632582NCAM00282M1,msl/ncam/images/edr/NLB_550010635EDR_F0632582NCAM00282M1.JPG,msl/ncam/labels/train/NLB_550010635EDR_F0632582NCAM00282M1.png,10,1,523,733,1,1,523.0,733.0,1.0,False,True,False,False
train,NLB_550010667EDR_F0632582NCAM00282M1,F0632582NCAM00282M1,msl/ncam/images/edr/NLB_550010667EDR_F0632582NCAM00282M1.JPG,msl/ncam/labels/train/NLB_550010667EDR_F0632582NCAM00282M1.png,1,45,1018,149,3,25,1018.555556,158.222222,0.12,False,True,False,True
train,NLB_550010667EDR_F0632582NCAM00282M1,F0632582NCAM00282M1,msl/ncam/images/edr/NLB_550010667EDR_F0632582NCAM00282M1.JPG,msl/ncam/labels/train/NLB_550010667EDR_F0632582NCAM00282M1.png,2,258,363,159,81,6,395.94186,162.031008,13.5,False,False,False,True
train,NLB_550010667EDR_F0632582NCAM00282M1,F0632582NCAM00282M1,msl/ncam/images/edr/NLB_550010667EDR_F0632582NCAM00282M1.JPG,msl/ncam/labels/train/NLB_550010667EDR_F0632582NCAM00282M1.png,3,2,1018,206,2,1,1018.5,206.0,2.0,False,True,False,False
train,NLB_550010692EDR_F0632582NCAM00282M1,F0632582NCAM00282M1,msl/ncam/images/edr/NLB_550010692EDR_F0632582NCAM00282M1.JPG,msl/ncam/labels/train/NLB_550010692EDR_F0632582NCAM00282M1.png,1,52,832,136,24,4,844.0,138.211538,6.0,False,True,False,True
train,NLB_550010692EDR_F0632582NCAM00282M1,F0632582NCAM00282M1,msl/ncam/images/edr/NLB_550010692EDR_F0632582NCAM00282M1.JPG,msl/ncam/labels/train/NLB_550010692EDR_F0632582NCAM00282M1.png,2,24252,25,152,328,140,181.808923,206.203035,2.342857,False,False,False,False
train,NLB_550010692EDR_F0632582NCAM00282M1,F0632582NCAM00282M1,msl/ncam/images/edr/NLB_550010692EDR_F0632582NCAM00282M1.JPG,msl/ncam/labels/train/NLB_550010692EDR_F0632582NCAM00282M1.png,3,2692,392,185,78,51,433.6263,212.98997,1.529412,False,False,False,False
train,NLB_550010692EDR_F0632582NCAM00282M1,F0632582NCAM00282M1,msl/ncam/images/edr/NLB_550010692EDR_F0632582NCAM00282M1.JPG,msl/ncam/labels/train/NLB_550010692EDR_F0632582NCAM00282M1.png,4,1430,38,299,86,42,71.541259,314.658741,2.047619,False,False,False,False
train,NLB_550010717EDR_F0632582NCAM00282M1,F0632582NCAM00282M1,msl/ncam/images/edr/NLB_550010717EDR_F0632582NCAM00282M1.JPG,msl/ncam/labels/train/NLB_550010717EDR_F0632582NCAM00282M1.png,1,358,336,225,41,13,354.689944,229.751397,3.153846,False,False,False,False
train,NLB_550010717EDR_F0632582NCAM00282M1,F0632582NCAM00282M1,msl/ncam/images/edr/NLB_550010717EDR_F0632582NCAM00282M1.JPG,msl/ncam/labels/train/NLB_550010717EDR_F0632582NCAM00282M1.png,2,2264,604,228,87,32,646.69788,242.780477,2.71875,False,False,False,False
train,NLB_550010717EDR_F0632582NCAM00282M1,F0632582NCAM00282M1,msl/ncam/images/edr/NLB_550010717EDR_F0632582NCAM00282M1.JPG,msl/ncam/labels/train/NLB_550010717EDR_F0632582NCAM00282M1.png,3,5240,830,245,165,60,919.042748,277.091794,2.75,False,False,False,False
train,NLB_550010717EDR_F0632582NCAM00282M1,F0632582NCAM00282M1,msl/ncam/images/edr/NLB_550010717EDR_F0632582NCAM00282M1.JPG,msl/ncam/labels/train/NLB_550010717EDR_F0632582NCAM00282M1.png,4,3,993,256,3,1,994.0,256.0,3.0,False,True,False,False
train,NLB_550010747EDR_F0632582NCAM00282M1,F0632582NCAM00282M1,msl/ncam/images/edr/NLB_550010747EDR_F0632582NCAM00282M1.JPG,msl/ncam/labels/train/NLB_550010747EDR_F0632582NCAM00282M1.png,1,6824,154,372,202,71,261.407679,411.074004,2.84507,False,False,False,False
train,NLB_550010747EDR_F0632582NCAM00282M1,F0632582NCAM00282M1,msl/ncam/images/edr/NLB_550010747EDR_F0632582NCAM00282M1.JPG,msl/ncam/labels/train/NLB_550010747EDR_F0632582NCAM00282M1.png,2,5891,523,393,125,59,582.219997,422.716686,2.118644,False,False,False,False
train,NLB_550010968EDR_F0632582NCAM00312M1,F0632582NCAM00312M1,msl/ncam/images/edr/NLB_550010968EDR_F0632582NCAM00312M1.JPG,msl/ncam/labels/train/NLB_550010968EDR_F0632582NCAM00312M1.png,1,43,578,28,23,3,589.511628,29.44186,7.666667,False,True,False,True
train,NLB_550010968EDR_F0632582NCAM00312M1,F0632582NCAM00312M1,msl/ncam/images/edr/NLB_550010968EDR_F0632582NCAM00312M1.JPG,msl/ncam/labels/train/NLB_550010968EDR_F0632582NCAM00312M1.png,2,3,574,31,3,1,575.0,31.0,3.0,False,True,False,False
train,NLB_550010968EDR_F0632582NCAM00312M1,F0632582NCAM00312M1,msl/ncam/images/edr/NLB_550010968EDR_F0632582NCAM00312M1.JPG,msl/ncam/labels/train/NLB_550010968EDR_F0632582NCAM00312M1.png,3,1,829,109,1,1,829.0,109.0,1.0,False,True,False,False
train,NLB_550010968EDR_F0632582NCAM00312M1,F0632582NCAM00312M1,msl/ncam/images/edr/NLB_550010968EDR_F0632582NCAM00312M1.JPG,msl/ncam/labels/train/NLB_550010968EDR_F0632582NCAM00312M1.png,4,3,831,110,3,1,832.0,110.0,3.0,False,True,False,False
train,NLB_550010968EDR_F0632582NCAM00312M1,F0632582NCAM00312M1,msl/ncam/images/edr/NLB_550010968EDR_F0632582NCAM00312M1.JPG,msl/ncam/labels/train/NLB_550010968EDR_F0632582NCAM00312M1.png,5,10,1005,465,5,3,1006.4,466.3,1.666667,False,True,False,False
train,NLB_550016130EDR_F0632582NCAM05793M1,F0632582NCAM05793M1,msl/ncam/images/edr/NLB_550016130EDR_F0632582NCAM05793M1.JPG,msl/ncam/labels/train/NLB_550016130EDR_F0632582NCAM05793M1.png,1,46,932,360,46,1,954.5,360.0,46.0,False,True,False,True
train,NLB_550016192EDR_F0632582NCAM05793M1,F0632582NCAM05793M1,msl/ncam/images/edr/NLB_550016192EDR_F0632582NCAM05793M1.JPG,msl/ncam/labels/train/NLB_550016192EDR_F0632582NCAM05793M1.png,1,134,546,363,15,20,554.298507,370.320896,0.75,False,False,False,False
train,NLB_550016192EDR_F0632582NCAM05793M1,F0632582NCAM05793M1,msl/ncam/images/edr/NLB_550016192EDR_F0632582NCAM05793M1.JPG,msl/ncam/labels/train/NLB_550016192EDR_F0632582NCAM05793M1.png,2,856,134,366,69,35,165.454439,387.33528,1.971429,False,False,False,False
train,NLB_550016192EDR_F0632582NCAM05793M1,F0632582NCAM05793M1,msl/ncam/images/edr/NLB_550016192EDR_F0632582NCAM05793M1.JPG,msl/ncam/labels/train/NLB_550016192EDR_F0632582NCAM05793M1.png,3,1,340,368,1,1,340.0,368.0,1.0,False,True,False,False
train,NLB_550016192EDR_F0632582NCAM05793M1,F0632582NCAM05793M1,msl/ncam/images/edr/NLB_550016192EDR_F0632582NCAM05793M1.JPG,msl/ncam/labels/train/NLB_550016192EDR_F0632582NCAM05793M1.png,4,56,343,369,33,6,358.982143,371.982143,5.5,False,True,False,True
train,NLB_550016192EDR_F0632582NCAM05793M1,F0632582NCAM05793M1,msl/ncam/images/edr/NLB_550016192EDR_F0632582NCAM05793M1.JPG,msl/ncam/labels/train/NLB_550016192EDR_F0632582NCAM05793M1.png,5,5,377,375,5,1,379.0,375.0,5.0,False,True,False,True
train,NLB_550099750EDR_F0632672NCAM00283M1,F0632672NCAM00283M1,msl/ncam/images/edr/NLB_550099750EDR_F0632672NCAM00283M1.JPG,msl/ncam/labels/train/NLB_550099750EDR_F0632672NCAM00283M1.png,1,8828,337,157,142,94,413.238219,206.479497,1.510638,False,False,False,False
train,NLB_550099813EDR_F0632672NCAM00283M1,F0632672NCAM00283M1,msl/ncam/images/edr/NLB_550099813EDR_F0632672NCAM00283M1.JPG,msl/ncam/labels/train/NLB_550099813EDR_F0632672NCAM00283M1.png,1,2,500,546,2,2,500.5,546.5,1.0,False,True,False,False
train,NLB_550099813EDR_F0632672NCAM00283M1,F0632672NCAM00283M1,msl/ncam/images/edr/NLB_550099813EDR_F0632672NCAM00283M1.JPG,msl/ncam/labels/train/NLB_550099813EDR_F0632672NCAM00283M1.png,2,50,503,548,26,18,516.18,557.68,1.444444,False,True,False,False
train,NLB_550099838EDR_F0632672NCAM00283M1,F0632672NCAM00283M1,msl/ncam/images/edr/NLB_550099838EDR_F0632672NCAM00283M1.JPG,msl/ncam/labels/train/NLB_550099838EDR_F0632672NCAM00283M1.png,1,31141,475,181,527,173,662.740085,234.158858,3.046243,False,False,False,False
train,NLB_550099838EDR_F0632672NCAM00283M1,F0632672NCAM00283M1,msl/ncam/images/edr/NLB_550099838EDR_F0632672NCAM00283M1.JPG,msl/ncam/labels/train/NLB_550099838EDR_F0632672NCAM00283M1.png,2,1653,103,221,66,48,126.99879,246.971567,1.375,False,False,False,False
train,NLB_550099838EDR_F0632672NCAM00283M1,F0632672NCAM00283M1,msl/ncam/images/edr/NLB_550099838EDR_F0632672NCAM00283M1.JPG,msl/ncam/labels/train/NLB_550099838EDR_F0632672NCAM00283M1.png,3,6414,944,413,79,104,987.413315,464.614125,0.759615,False,False,False,False
train,NLB_550099633EDR_F0632672NCAM00375M1,F0632672NCAM00375M1,msl/ncam/images/edr/NLB_550099633EDR_F0632672NCAM00375M1.JPG,msl/ncam/labels/train/NLB_550099633EDR_F0632672NCAM00375M1.png,1,64,46,7,57,2,74.4375,7.890625,28.5,False,True,False,True
train,NLB_550099633EDR_F0632672NCAM00375M1,F0632672NCAM00375M1,msl/ncam/images/edr/NLB_550099633EDR_F0632672NCAM00375M1.JPG,msl/ncam/labels/train/NLB_550099633EDR_F0632672NCAM00375M1.png,2,15,109,9,15,1,116.0,9.0,15.0,False,True,False,True
train,NLB_550099633EDR_F0632672NCAM00375M1,F0632672NCAM00375M1,msl/ncam/images/edr/NLB_550099633EDR_F0632672NCAM00375M1.JPG,msl/ncam/labels/train/NLB_550099633EDR_F0632672NCAM00375M1.png,3,504,16,12,169,4,96.581349,13.170635,42.25,False,False,False,True
train,NLB_550099633EDR_F0632672NCAM00375M1,F0632672NCAM00375M1,msl/ncam/images/edr/NLB_550099633EDR_F0632672NCAM00375M1.JPG,msl/ncam/labels/train/NLB_550099633EDR_F0632672NCAM00375M1.png,4,437,12,68,48,29,30.526316,82.576659,1.655172,False,False,False,False
train,NLB_550099633EDR_F0632672NCAM00375M1,F0632672NCAM00375M1,msl/ncam/images/edr/NLB_550099633EDR_F0632672NCAM00375M1.JPG,msl/ncam/labels/train/NLB_550099633EDR_F0632672NCAM00375M1.png,5,1,62,96,1,1,62.0,96.0,1.0,False,True,False,False
train,NLB_550099633EDR_F0632672NCAM00375M1,F0632672NCAM00375M1,msl/ncam/images/edr/NLB_550099633EDR_F0632672NCAM00375M1.JPG,msl/ncam/labels/train/NLB_550099633EDR_F0632672NCAM00375M1.png,6,1,67,98,1,1,67.0,98.0,1.0,False,True,False,False
train,NLB_550099633EDR_F0632672NCAM00375M1,F0632672NCAM00375M1,msl/ncam/images/edr/NLB_550099633EDR_F0632672NCAM00375M1.JPG,msl/ncam/labels/train/NLB_550099633EDR_F0632672NCAM00375M1.png,7,1,70,99,1,1,70.0,99.0,1.0,False,True,False,False
train,NLB_550103482EDR_F0632672NCAM07753M1,F0632672NCAM07753M1,msl/ncam/images/edr/NLB_550103482EDR_F0632672NCAM07753M1.JPG,msl/ncam/labels/train/NLB_550103482EDR_F0632672NCAM07753M1.png,1,2961,632,313,124,37,694.438365,331.236069,3.351351,False,False,False,False
train,NLB_550103482EDR_F0632672NCAM07753M1,F0632672NCAM07753M1,msl/ncam/images/edr/NLB_550103482EDR_F0632672NCAM07753M1.JPG,msl/ncam/labels/train/NLB_550103482EDR_F0632672NCAM07753M1.png,2,7530,512,369,137,89,580.02842,412.140903,1.539326,False,False,False,False
train,NLB_550103482EDR_F0632672NCAM07753M1,F0632672NCAM07753M1,msl/ncam/images/edr/NLB_550103482EDR_F0632672NCAM07753M1.JPG,msl/ncam/labels/train/NLB_550103482EDR_F0632672NCAM07753M1.png,3,21970,724,387,290,123,889.38193,443.269731,2.357724,False,False,False,False
train,NLB_550103482EDR_F0632672NCAM07753M1,F0632672NCAM07753M1,msl/ncam/images/edr/NLB_550103482EDR_F0632672NCAM07753M1.JPG,msl/ncam/labels/train/NLB_550103482EDR_F0632672NCAM07753M1.png,4,31258,299,469,306,129,451.961098,533.369857,2.372093,False,False,False,False
train,NLB_550103482EDR_F0632672NCAM07753M1,F0632672NCAM07753M1,msl/ncam/images/edr/NLB_550103482EDR_F0632672NCAM07753M1.JPG,msl/ncam/labels/train/NLB_550103482EDR_F0632672NCAM07753M1.png,5,65241,128,618,431,376,367.451265,811.148097,1.146277,False,False,True,False
train,NLB_550103482EDR_F0632672NCAM07753M1,F0632672NCAM07753M1,msl/ncam/images/edr/NLB_550103482EDR_F0632672NCAM07753M1.JPG,msl/ncam/labels/train/NLB_550103482EDR_F0632672NCAM07753M1.png,6,1,317,672,1,1,317.0,672.0,1.0,False,True,False,False
train,NLB_550103482EDR_F0632672NCAM07753M1,F0632672NCAM07753M1,msl/ncam/images/edr/NLB_550103482EDR_F0632672NCAM07753M1.JPG,msl/ncam/labels/train/NLB_550103482EDR_F0632672NCAM07753M1.png,7,2,22,847,2,2,22.5,847.5,1.0,False,True,False,False
train,NLB_550103482EDR_F0632672NCAM07753M1,F0632672NCAM07753M1,msl/ncam/images/edr/NLB_550103482EDR_F0632672NCAM07753M1.JPG,msl/ncam/labels/train/NLB_550103482EDR_F0632672NCAM07753M1.png,8,2,22,855,2,1,22.5,855.0,2.0,False,True,False,False
train,NLB_550103482EDR_F0632672NCAM07753M1,F0632672NCAM07753M1,msl/ncam/images/edr/NLB_550103482EDR_F0632672NCAM07753M1.JPG,msl/ncam/labels/train/NLB_550103482EDR_F0632672NCAM07753M1.png,9,1,454,875,1,1,454.0,875.0,1.0,False,True,False,False
train,NLB_550103482EDR_F0632672NCAM07753M1,F0632672NCAM07753M1,msl/ncam/images/edr/NLB_550103482EDR_F0632672NCAM07753M1.JPG,msl/ncam/labels/train/NLB_550103482EDR_F0632672NCAM07753M1.png,10,143,362,877,89,34,404.993007,894.216783,2.617647,False,False,False,False
train,NLB_550103482EDR_F0632672NCAM07753M1,F0632672NCAM07753M1,msl/ncam/images/edr/NLB_550103482EDR_F0632672NCAM07753M1.JPG,msl/ncam/labels/train/NLB_550103482EDR_F0632672NCAM07753M1.png,11,1,452,876,1,1,452.0,876.0,1.0,False,True,False,False
train,NLB_550103482EDR_F0632672NCAM07753M1,F0632672NCAM07753M1,msl/ncam/images/edr/NLB_550103482EDR_F0632672NCAM07753M1.JPG,msl/ncam/labels/train/NLB_550103482EDR_F0632672NCAM07753M1.png,12,77,115,878,9,16,119.636364,885.558442,0.5625,False,False,False,False
train,NLB_550103482EDR_F0632672NCAM07753M1,F0632672NCAM07753M1,msl/ncam/images/edr/NLB_550103482EDR_F0632672NCAM07753M1.JPG,msl/ncam/labels/train/NLB_550103482EDR_F0632672NCAM07753M1.png,13,2,132,899,1,2,132.0,899.5,0.5,False,True,False,False
train,NLB_550103482EDR_F0632672NCAM07753M1,F0632672NCAM07753M1,msl/ncam/images/edr/NLB_550103482EDR_F0632672NCAM07753M1.JPG,msl/ncam/labels/train/NLB_550103482EDR_F0632672NCAM07753M1.png,14,4,133,906,1,4,133.0,907.5,0.25,False,True,False,True
train,NLB_550103482EDR_F0632672NCAM07753M1,F0632672NCAM07753M1,msl/ncam/images/edr/NLB_550103482EDR_F0632672NCAM07753M1.JPG,msl/ncam/labels/train/NLB_550103482EDR_F0632672NCAM07753M1.png,15,2,359,911,2,1,359.5,911.0,2.0,False,True,False,False
train,NLB_550103482EDR_F0632672NCAM07753M1,F0632672NCAM07753M1,msl/ncam/images/edr/NLB_550103482EDR_F0632672NCAM07753M1.JPG,msl/ncam/labels/train/NLB_550103482EDR_F0632672NCAM07753M1.png,16,2,356,912,2,1,356.5,912.0,2.0,False,True,False,False
train,NLB_550103482EDR_F0632672NCAM07753M1,F0632672NCAM07753M1,msl/ncam/images/edr/NLB_550103482EDR_F0632672NCAM07753M1.JPG,msl/ncam/labels/train/NLB_550103482EDR_F0632672NCAM07753M1.png,17,78,120,916,6,31,123.166667,927.435897,0.193548,False,False,False,True
train,NLB_550103482EDR_F0632672NCAM07753M1,F0632672NCAM07753M1,msl/ncam/images/edr/NLB_550103482EDR_F0632672NCAM07753M1.JPG,msl/ncam/labels/train/NLB_550103482EDR_F0632672NCAM07753M1.png,18,1,332,921,1,1,332.0,921.0,1.0,False,True,False,False
train,NLB_550103482EDR_F0632672NCAM07753M1,F0632672NCAM07753M1,msl/ncam/images/edr/NLB_550103482EDR_F0632672NCAM07753M1.JPG,msl/ncam/labels/train/NLB_550103482EDR_F0632672NCAM07753M1.png,19,1,330,922,1,1,330.0,922.0,1.0,False,True,False,False
train,NLB_550103482EDR_F0632672NCAM07753M1,F0632672NCAM07753M1,msl/ncam/images/edr/NLB_550103482EDR_F0632672NCAM07753M1.JPG,msl/ncam/labels/train/NLB_550103482EDR_F0632672NCAM07753M1.png,20,3,144,979,1,3,144.0,980.0,0.333333,False,True,False,False
train,NLB_550103482EDR_F0632672NCAM07753M1,F0632672NCAM07753M1,msl/ncam/images/edr/NLB_550103482EDR_F0632672NCAM07753M1.JPG,msl/ncam/labels/train/NLB_550103482EDR_F0632672NCAM07753M1.png,21,5,145,986,1,5,145.0,988.0,0.2,False,True,False,True
train,NLB_550103513EDR_F0632672NCAM07753M1,F0632672NCAM07753M1,msl/ncam/images/edr/NLB_550103513EDR_F0632672NCAM07753M1.JPG,msl/ncam/labels/train/NLB_550103513EDR_F0632672NCAM07753M1.png,1,5393,118,508,227,62,243.458557,543.600964,3.66129,False,False,False,False
train,NLB_550103630EDR_F0632672NCAM07753M1,F0632672NCAM07753M1,msl/ncam/images/edr/NLB_550103630EDR_F0632672NCAM07753M1.JPG,msl/ncam/labels/train/NLB_550103630EDR_F0632672NCAM07753M1.png,1,2,225,581,2,1,225.5,581.0,2.0,False,True,False,False
train,NLB_550192415EDR_F0632978NCAM00284M1,F0632978NCAM00284M1,msl/ncam/images/edr/NLB_550192415EDR_F0632978NCAM00284M1.JPG,msl/ncam/labels/train/NLB_550192415EDR_F0632978NCAM00284M1.png,1,3591,578,234,99,62,630.319967,264.519354,1.596774,False,False,False,False
