dataset_version,dataset_doi,archive_filename,archive_md5,archive_sha256,dataset_relative_image_path,dataset_relative_mask_path,stable_source_image_id,mission,rover,camera,sequence_id,label_role,agreement_threshold,label_scheme,image_width,image_height,mask_width,mask_height,valid_pixel_fraction,per_class_pixel_counts_json,candidate_image_count,stem_relationship,split_name
ai4mars-dataset-merged-0.6,10.5281/zenodo.15995036,ai4mars-dataset-merged-0.6.zip,daf80a86021253292e6c425f97baa5c6,,msl/ncam/images/edr/NLB_538202519EDR_F0601752NCAM07753M1.JPG,msl/ncam/labels/train/NLB_538202519EDR_F0601752NCAM07753M1.png,NLB_538202519EDR_F0601752NCAM07753M1,msl,curiosity,ncam,F0601752NCAM07753M1,crowdsourced_train,,NAV,1024,1024,1024,1024,0.56568432,"{""1"": 448439, ""2"": 144724, ""255"": 455413}",1,exact,train
ai4mars-dataset-merged-0.6,10.5281/zenodo.15995036,ai4mars-dataset-merged-0.6.zip,daf80a86021253292e6c425f97baa5c6,,msl/ncam/images/edr/NLB_538202543EDR_F0601752NCAM07753M1.JPG,msl/ncam/labels/train/NLB_538202543EDR_F0601752NCAM07753M1.png,NLB_538202543EDR_F0601752NCAM07753M1,msl,curiosity,ncam,F0601752NCAM07753M1,crowdsourced_train,,NAV,1024,1024,1024,1024,0.58267593,"{""1"": 599953, ""2"": 11027, ""255"": 437596}",1,exact,train
ai4mars-dataset-merged-0.6,10.5281/zenodo.15995036,ai4mars-dataset-merged-0.6.zip,daf80a86021253292e6c425f97baa5c6,,msl/ncam/images/edr/NLB_538202581EDR_F0601752NCAM07753M1.JPG,msl/ncam/labels/train/NLB_538202581EDR_F0601752NCAM07753M1.png,NLB_538202581EDR_F0601752NCAM07753M1,msl,curiosity,ncam,F0601752NCAM07753M1,crowdsourced_train,,NAV,1024,1024,1024,1024,0.13776588,"{""1"": 407, ""2"": 144051, ""255"": 904118}",1,exact,train
ai4mars-dataset-merged-0.6,10.5281/zenodo.15995036,ai4mars-dataset-merged-0.6.zip,daf80a86021253292e6c425f97baa5c6,,msl/ncam/images/edr/NLB_538202672EDR_F0601752NCAM07753M1.JPG,msl/ncam/labels/train/NLB_538202672EDR_F0601752NCAM07753M1.png,NLB_538202672EDR_F0601752NCAM07753M1,msl,curiosity,ncam,F0601752NCAM07753M1,crowdsourced_train,,NAV,1024,1024,1024,1024,0.24820805,"{""1"": 133452, ""2"": 126813, ""255"": 788311}",1,exact,train
ai4mars-dataset-merged-0.6,10.5281/zenodo.15995036,ai4mars-dataset-merged-0.6.zip,daf80a86021253292e6c425f97baa5c6,,msl/ncam/images/edr/NLB_538202702EDR_F0601752NCAM07753M1.JPG,msl/ncam/labels/train/NLB_538202702EDR_F0601752NCAM07753M1.png,NLB_538202702EDR_F0601752NCAM07753M1,msl,curiosity,ncam,F0601752NCAM07753M1,crowdsourced_train,,NAV,1024,1024,1024,1024,0.19093037,"{""1"": 6515, ""2"": 193690, ""255"": 848371}",1,exact,train
ai4mars-dataset-merged-0.6,10.5281/zenodo.15995036,ai4mars-dataset-merged-0.6.zip,daf80a86021253292e6c425f97baa5c6,,msl/ncam/images/edr/NLB_538202733EDR_F0601752NCAM07753M1.JPG,msl/ncam/labels/train/NLB_538202733EDR_F0601752NCAM07753M1.png,NLB_538202733EDR_F0601752NCAM07753M1,msl,curiosity,ncam,F0601752NCAM07753M1,crowdsourced_train,,NAV,1024,1024,1024,1024,0.36536121,"{""1"": 223165, ""2"": 159944, ""255"": 665467}",1,exact,train
ai4mars-dataset-merged-0.6,10.5281/zenodo.15995036,ai4mars-dataset-merged-0.6.zip,daf80a86021253292e6c425f97baa5c6,,msl/ncam/images/edr/NLB_538553984EDR_F0602010NCAM00207M1.JPG,msl/ncam/labels/train/NLB_538553984EDR_F0602010NCAM00207M1.png,NLB_538553984EDR_F0602010NCAM00207M1,msl,curiosity,ncam,F0602010NCAM00207M1,crowdsourced_train,,NAV,1024,1024,1024,1024,0.33761406,"{""1"": 129226, ""2"": 224788, ""255"": 694562}",1,exact,train
ai4mars-dataset-merged-0.6,10.5281/zenodo.15995036,ai4mars-dataset-merged-0.6.zip,daf80a86021253292e6c425f97baa5c6,,msl/ncam/images/edr/NLB_538382747EDR_F0602010NCAM00250M1.JPG,msl/ncam/labels/train/NLB_538382747EDR_F0602010NCAM00250M1.png,NLB_538382747EDR_F0602010NCAM00250M1,msl,curiosity,ncam,F0602010NCAM00250M1,crowdsourced_train,,NAV,1024,1024,1024,1024,0.52995777,"{""1"": 292311, ""2"": 262579, ""255"": 492875, ""3"": 811}",1,exact,train
ai4mars-dataset-merged-0.6,10.5281/zenodo.15995036,ai4mars-dataset-merged-0.6.zip,daf80a86021253292e6c425f97baa5c6,,msl/ncam/images/edr/NLB_538382779EDR_F0602010NCAM00250M1.JPG,msl/ncam/labels/train/NLB_538382779EDR_F0602010NCAM00250M1.png,NLB_538382779EDR_F0602010NCAM00250M1,msl,curiosity,ncam,F0602010NCAM00250M1,crowdsourced_train,,NAV,1024,1024,1024,1024,0.81183815,"{""1"": 669365, ""2"": 181909, ""255"": 197302}",1,exact,train
ai4mars-dataset-merged-0.6,10.5281/zenodo.15995036,ai4mars-dataset-merged-0.6.zip,daf80a86021253292e6c425f97baa5c6,,msl/ncam/images/edr/NLB_538382810EDR_F0602010NCAM00250M1.JPG,msl/ncam/labels/train/NLB_538382810EDR_F0602010NCAM00250M1.png,NLB_538382810EDR_F0602010NCAM00250M1,msl,curiosity,ncam,F0602010NCAM00250M1,crowdsourced_train,,NAV,1024,1024,1024,1024,0.77171803,"{""1"": 808947, ""255"": 239371, ""3"": 258}",1,exact,train
ai4mars-dataset-merged-0.6,10.5281/zenodo.15995036,ai4mars-dataset-merged-0.6.zip,daf80a86021253292e6c425f97baa5c6,,msl/ncam/images/edr/NLB_538382842EDR_F0602010NCAM00250M1.JPG,msl/ncam/labels/train/NLB_538382842EDR_F0602010NCAM00250M1.png,NLB_538382842EDR_F0602010NCAM00250M1,msl,curiosity,ncam,F0602010NCAM00250M1,crowdsourced_train,,NAV,1024,1024,1024,1024,0.82464409,"{""1"": 864702, ""255"": 183874}",1,exact,train
ai4mars-dataset-merged-0.6,10.5281/zenodo.15995036,ai4mars-dataset-merged-0.6.zip,daf80a86021253292e6c425f97baa5c6,,msl/ncam/images/edr/NLB_538382866EDR_F0602010NCAM00250M1.JPG,msl/ncam/labels/train/NLB_538382866EDR_F0602010NCAM00250M1.png,NLB_538382866EDR_F0602010NCAM00250M1,msl,curiosity,ncam,F0602010NCAM00250M1,crowdsourced_train,,NAV,1024,1024,1024,1024,0.74246025,"{""1"": 778526, ""255"": 270050}",1,exact,train
ai4mars-dataset-merged-0.6,10.5281/zenodo.15995036,ai4mars-dataset-merged-0.6.zip,daf80a86021253292e6c425f97baa5c6,,msl/ncam/images/edr/NLB_538383116EDR_F0602010NCAM00653M1.JPG,msl/ncam/labels/train/NLB_538383116EDR_F0602010NCAM00653M1.png,NLB_538383116EDR_F0602010NCAM00653M1,msl,curiosity,ncam,F0602010NCAM00653M1,crowdsourced_train,,NAV,1024,1024,1024,1024,0.67123985,"{""0"": 22826, ""1"": 407124, ""2"": 273896, ""255"": 344730}",1,exact,train
ai4mars-dataset-merged-0.6,10.5281/zenodo.15995036,ai4mars-dataset-merged-0.6.zip,daf80a86021253292e6c425f97baa5c6,,msl/ncam/images/edr/NLB_538383141EDR_F0602010NCAM00653M1.JPG,msl/ncam/labels/train/NLB_538383141EDR_F0602010NCAM00653M1.png,NLB_538383141EDR_F0602010NCAM00653M1,msl,curiosity,ncam,F0602010NCAM00653M1,crowdsourced_train,,NAV,1024,1024,1024,1024,0.76805973,"{""1"": 484836, ""2"": 320524, ""255"": 243207, ""3"": 9}",1,exact,train
ai4mars-dataset-merged-0.6,10.5281/zenodo.15995036,ai4mars-dataset-merged-0.6.zip,daf80a86021253292e6c425f97baa5c6,,msl/ncam/images/edr/NLB_538383173EDR_F0602010NCAM00653M1.JPG,msl/ncam/labels/train/NLB_538383173EDR_F0602010NCAM00653M1.png,NLB_538383173EDR_F0602010NCAM00653M1,msl,curiosity,ncam,F0602010NCAM00653M1,crowdsourced_train,,NAV,1024,1024,1024,1024,0.65111637,"{""1"": 581137, ""2"": 83865, ""255"": 365831, ""3"": 17743}",1,exact,train
ai4mars-dataset-merged-0.6,10.5281/zenodo.15995036,ai4mars-dataset-merged-0.6.zip,daf80a86021253292e6c425f97baa5c6,,msl/ncam/images/edr/NLB_538383197EDR_F0602010NCAM00653M1.JPG,msl/ncam/labels/train/NLB_538383197EDR_F0602010NCAM00653M1.png,NLB_538383197EDR_F0602010NCAM00653M1,msl,curiosity,ncam,F0602010NCAM00653M1,crowdsourced_train,,NAV,1024,1024,1024,1024,0.60532665,"{""1"": 411185, ""2"": 223546, ""255"": 413845}",1,exact,train
ai4mars-dataset-merged-0.6,10.5281/zenodo.15995036,ai4mars-dataset-merged-0.6.zip,daf80a86021253292e6c425f97baa5c6,,msl/ncam/images/edr/NLB_538567497EDR_F0602256NCAM00251M1.JPG,msl/ncam/labels/train/NLB_538567497EDR_F0602256NCAM00251M1.png,NLB_538567497EDR_F0602256NCAM00251M1,msl,curiosity,ncam,F0602256NCAM00251M1,crowdsourced_train,,NAV,1024,1024,1024,1024,0.39972878,"{""1"": 404760, ""2"": 4193, ""255"": 629430, ""3"": 10193}",1,exact,train
ai4mars-dataset-merged-0.6,10.5281/zenodo.15995036,ai4mars-dataset-merged-0.6.zip,daf80a86021253292e6c425f97baa5c6,,msl/ncam/images/edr/NLB_538567521EDR_F0602256NCAM00251M1.JPG,msl/ncam/labels/train/NLB_538567521EDR_F0602256NCAM00251M1.png,NLB_538567521EDR_F0602256NCAM00251M1,msl,curiosity,ncam,F0602256NCAM00251M1,crowdsourced_train,,NAV,1024,1024,1024,1024,0.56955528,"{""1"": 595122, ""255"": 451354, ""3"": 2100}",1,exact,train
ai4mars-dataset-merged-0.6,10.5281/zenodo.15995036,ai4mars-dataset-merged-0.6.zip,daf80a86021253292e6c425f97baa5c6,,msl/ncam/images/edr/NLB_538567554EDR_F0602256NCAM00251M1.JPG,msl/ncam/labels/train/NLB_538567554EDR_F0602256NCAM00251M1.png,NLB_538567554EDR_F0602256NCAM00251M1,msl,curiosity,ncam,F0602256NCAM00251M1,crowdsourced_train,,NAV,1024,1024,1024,1024,0.64110947,"{""1"": 588979, ""2"": 82796, ""255"": 376324, ""3"": 477}",1,exact,train
ai4mars-dataset-merged-0.6,10.5281/zenodo.15995036,ai4mars-dataset-merged-0.6.zip,daf80a86021253292e6c425f97baa5c6,,msl/ncam/images/edr/NLB_538567586EDR_F0602256NCAM00251M1.JPG,msl/ncam/labels/train/NLB_538567586EDR_F0602256NCAM00251M1.png,NLB_538567586EDR_F0602256NCAM00251M1,msl,curiosity,ncam,F0602256NCAM00251M1,crowdsourced_train,,NAV,1024,1024,1024,1024,0.57674408,"{""1"": 604642, ""2"": 91, ""255"": 443816, ""3"": 27}",1,exact,train
ai4mars-dataset-merged-0.6,10.5281/zenodo.15995036,ai4mars-dataset-merged-0.6.zip,daf80a86021253292e6c425f97baa5c6,,msl/ncam/images/edr/NLB_538567617EDR_F0602256NCAM00251M1.JPG,msl/ncam/labels/train/NLB_538567617EDR_F0602256NCAM00251M1.png,NLB_538567617EDR_F0602256NCAM00251M1,msl,curiosity,ncam,F0602256NCAM00251M1,crowdsourced_train,,NAV,1024,1024,1024,1024,0.56938648,"{""1"": 475583, ""2"": 118424, ""255"": 451531, ""3"": 3038}",1,exact,train
ai4mars-dataset-merged-0.6,10.5281/zenodo.15995036,ai4mars-dataset-merged-0.6.zip,daf80a86021253292e6c425f97baa5c6,,msl/ncam/images/edr/NLB_538572232EDR_F0602256NCAM00353M1.JPG,msl/ncam/labels/train/NLB_538572232EDR_F0602256NCAM00353M1.png,NLB_538572232EDR_F0602256NCAM00353M1,msl,curiosity,ncam,F0602256NCAM00353M1,crowdsourced_train,,NAV,1024,1024,1024,1024,0.46120071,"{""0"": 13, ""1"": 190123, ""2"": 293468, ""255"": 564972}",1,exact,train
ai4mars-dataset-merged-0.6,10.5281/zenodo.15995036,ai4mars-dataset-merged-0.6.zip,daf80a86021253292e6c425f97baa5c6,,msl/ncam/images/edr/NLB_538572264EDR_F0602256NCAM00353M1.JPG,msl/ncam/labels/train/NLB_538572264EDR_F0602256NCAM00353M1.png,NLB_538572264EDR_F0602256NCAM00353M1,msl,curiosity,ncam,F0602256NCAM00353M1,crowdsourced_train,,NAV,1024,1024,1024,1024,0.42350006,"{""1"": 117777, ""2"": 326295, ""255"": 604504}",1,exact,train
ai4mars-dataset-merged-0.6,10.5281/zenodo.15995036,ai4mars-dataset-merged-0.6.zip,daf80a86021253292e6c425f97baa5c6,,msl/ncam/images/edr/NLB_538567993EDR_F0602256NCAM07753M1.JPG,msl/ncam/labels/train/NLB_538567993EDR_F0602256NCAM07753M1.png,NLB_538567993EDR_F0602256NCAM07753M1,msl,curiosity,ncam,F0602256NCAM07753M1,crowdsourced_train,,NAV,1024,1024,1024,1024,0.57885361,"{""1"": 465482, ""2"": 141490, ""255"": 441604}",1,exact,train
ai4mars-dataset-merged-0.6,10.5281/zenodo.15995036,ai4mars-dataset-merged-0.6.zip,daf80a86021253292e6c425f97baa5c6,,msl/ncam/images/edr/NLB_538568024EDR_F0602256NCAM07753M1.JPG,msl/ncam/labels/train/NLB_538568024EDR_F0602256NCAM07753M1.png,NLB_538568024EDR_F0602256NCAM07753M1,msl,curiosity,ncam,F0602256NCAM07753M1,crowdsourced_train,,NAV,1024,1024,1024,1024,0.39369202,"{""1"": 377887, ""2"": 34929, ""255"": 635760}",1,exact,train
ai4mars-dataset-merged-0.6,10.5281/zenodo.15995036,ai4mars-dataset-merged-0.6.zip,daf80a86021253292e6c425f97baa5c6,,msl/ncam/images/edr/NLB_538568055EDR_F0602256NCAM07753M1.JPG,msl/ncam/labels/train/NLB_538568055EDR_F0602256NCAM07753M1.png,NLB_538568055EDR_F0602256NCAM07753M1,msl,curiosity,ncam,F0602256NCAM07753M1,crowdsourced_train,,NAV,1024,1024,1024,1024,0.55655098,"{""1"": 474597, ""2"": 108989, ""255"": 464990}",1,exact,train
ai4mars-dataset-merged-0.6,10.5281/zenodo.15995036,ai4mars-dataset-merged-0.6.zip,daf80a86021253292e6c425f97baa5c6,,msl/ncam/images/edr/NLB_538568138EDR_F0602256NCAM07753M1.JPG,msl/ncam/labels/train/NLB_538568138EDR_F0602256NCAM07753M1.png,NLB_538568138EDR_F0602256NCAM07753M1,msl,curiosity,ncam,F0602256NCAM07753M1,crowdsourced_train,,NAV,1024,1024,1024,1024,0.21370983,"{""1"": 193812, ""2"": 30279, ""255"": 824485}",1,exact,train
ai4mars-dataset-merged-0.6,10.5281/zenodo.15995036,ai4mars-dataset-merged-0.6.zip,daf80a86021253292e6c425f97baa5c6,,msl/ncam/images/edr/NLB_538568169EDR_F0602256NCAM07753M1.JPG,msl/ncam/labels/train/NLB_538568169EDR_F0602256NCAM07753M1.png,NLB_538568169EDR_F0602256NCAM07753M1,msl,curiosity,ncam,F0602256NCAM07753M1,crowdsourced_train,,NAV,1024,1024,1024,1024,0.17575932,"{""1"": 184176, ""255"": 864279, ""3"": 121}",1,exact,train
ai4mars-dataset-merged-0.6,10.5281/zenodo.15995036,ai4mars-dataset-merged-0.6.zip,daf80a86021253292e6c425f97baa5c6,,msl/ncam/images/edr/NLB_538568201EDR_F0602256NCAM07753M1.JPG,msl/ncam/labels/train/NLB_538568201EDR_F0602256NCAM07753M1.png,NLB_538568201EDR_F0602256NCAM07753M1,msl,curiosity,ncam,F0602256NCAM07753M1,crowdsourced_train,,NAV,1024,1024,1024,1024,0.39851952,"{""1"": 415943, ""2"": 1935, ""255"": 630698}",1,exact,train
ai4mars-dataset-merged-0.6,10.5281/zenodo.15995036,ai4mars-dataset-merged-0.6.zip,daf80a86021253292e6c425f97baa5c6,,msl/ncam/images/edr/NLB_538568232EDR_F0602256NCAM07753M1.JPG,msl/ncam/labels/train/NLB_538568232EDR_F0602256NCAM07753M1.png,NLB_538568232EDR_F0602256NCAM07753M1,msl,curiosity,ncam,F0602256NCAM07753M1,crowdsourced_train,,NAV,1024,1024,1024,1024,0.49078274,"{""1"": 514623, ""255"": 533953}",1,exact,train
ai4mars-dataset-merged-0.6,10.5281/zenodo.15995036,ai4mars-dataset-merged-0.6.zip,daf80a86021253292e6c425f97baa5c6,,msl/ncam/images/edr/NLB_538927043EDR_F0602346NCAM00207M1.JPG,msl/ncam/labels/train/NLB_538927043EDR_F0602346NCAM00207M1.png,NLB_538927043EDR_F0602346NCAM00207M1,msl,curiosity,ncam,F0602346NCAM00207M1,crowdsourced_train,,NAV,1024,1024,1024,1024,0.41737270,"{""1"": 246564, ""2"": 191083, ""255"": 610929}",1,exact,train
ai4mars-dataset-merged-0.6,10.5281/zenodo.15995036,ai4mars-dataset-merged-0.6.zip,daf80a86021253292e6c425f97baa5c6,,msl/ncam/images/edr/NLB_538927779EDR_F0602346NCAM00207M1.JPG,msl/ncam/labels/train/NLB_538927779EDR_F0602346NCAM00207M1.png,NLB_538927779EDR_F0602346NCAM00207M1,msl,curiosity,ncam,F0602346NCAM00207M1,crowdsourced_train,,NAV,1024,1024,1024,1024,0.41427612,"{""1"": 258329, ""2"": 176071, ""255"": 614176}",1,exact,train
ai4mars-dataset-merged-0.6,10.5281/zenodo.15995036,ai4mars-dataset-merged-0.6.zip,daf80a86021253292e6c425f97baa5c6,,msl/ncam/images/edr/NLB_538748828EDR_F0602346NCAM00253M1.JPG,msl/ncam/labels/train/NLB_538748828EDR_F0602346NCAM00253M1.png,NLB_538748828EDR_F0602346NCAM00253M1,msl,curiosity,ncam,F0602346NCAM00253M1,crowdsourced_train,,NAV,1024,1024,1024,1024,0.79129791,"{""1"": 685873, ""2"": 143863, ""255"": 218840}",1,exact,train
ai4mars-dataset-merged-0.6,10.5281/zenodo.15995036,ai4mars-dataset-merged-0.6.zip,daf80a86021253292e6c425f97baa5c6,,msl/ncam/images/edr/NLB_538748861EDR_F0602346NCAM00253M1.JPG,msl/ncam/labels/train/NLB_538748861EDR_F0602346NCAM00253M1.png,NLB_538748861EDR_F0602346NCAM00253M1,msl,curiosity,ncam,F0602346NCAM00253M1,crowdsourced_train,,NAV,1024,1024,1024,1024,0.75323296,"{""1"": 717097, ""2"": 72725, ""255"": 258754}",1,exact,train
ai4mars-dataset-merged-0.6,10.5281/zenodo.15995036,ai4mars-dataset-merged-0.6.zip,daf80a86021253292e6c425f97baa5c6,,msl/ncam/images/edr/NLB_538748892EDR_F0602346NCAM00253M1.JPG,msl/ncam/labels/train/NLB_538748892EDR_F0602346NCAM00253M1.png,NLB_538748892EDR_F0602346NCAM00253M1,msl,curiosity,ncam,F0602346NCAM00253M1,crowdsourced_train,,NAV,1024,1024,1024,1024,0.68479156,"{""0"": 3718, ""1"": 694283, ""2"": 20055, ""255"": 330520}",1,exact,train
ai4mars-dataset-merged-0.6,10.5281/zenodo.15995036,ai4mars-dataset-merged-0.6.zip,daf80a86021253292e6c425f97baa5c6,,msl/ncam/images/edr/NLB_538748923EDR_F0602346NCAM00253M1.JPG,msl/ncam/labels/train/NLB_538748923EDR_F0602346NCAM00253M1.png,NLB_538748923EDR_F0602346NCAM00253M1,msl,curiosity,ncam,F0602346NCAM00253M1,crowdsourced_train,,NAV,1024,1024,1024,1024,0.51710320,"{""1"": 306289, ""2"": 235491, ""255"": 506354, ""3"": 442}",1,exact,train
ai4mars-dataset-merged-0.6,10.5281/zenodo.15995036,ai4mars-dataset-merged-0.6.zip,daf80a86021253292e6c425f97baa5c6,,msl/ncam/images/edr/NLB_538748954EDR_F0602346NCAM00253M1.JPG,msl/ncam/labels/train/NLB_538748954EDR_F0602346NCAM00253M1.png,NLB_538748954EDR_F0602346NCAM00253M1,msl,curiosity,ncam,F0602346NCAM00253M1,crowdsourced_train,,NAV,1024,1024,1024,1024,0.63234615,"{""1"": 177747, ""2"": 485316, ""255"": 385513}",1,exact,train
ai4mars-dataset-merged-0.6,10.5281/zenodo.15995036,ai4mars-dataset-merged-0.6.zip,daf80a86021253292e6c425f97baa5c6,,msl/ncam/images/edr/NLB_538928164EDR_F0602346NCAM00320M1.JPG,msl/ncam/labels/train/NLB_538928164EDR_F0602346NCAM00320M1.png,NLB_538928164EDR_F0602346NCAM00320M1,msl,curiosity,ncam,F0602346NCAM00320M1,crowdsourced_train,,NAV,1024,1024,1024,1024,0.42315769,"{""1"": 234132, ""2"": 209473, ""255"": 604863, ""3"": 108}",1,exact,train
ai4mars-dataset-merged-0.6,10.5281/zenodo.15995036,ai4mars-dataset-merged-0.6.zip,daf80a86021253292e6c425f97baa5c6,,msl/ncam/images/edr/NLB_538993092EDR_F0602346NCAM00320M1.JPG,msl/ncam/labels/train/NLB_538993092EDR_F0602346NCAM00320M1.png,NLB_538993092EDR_F0602346NCAM00320M1,msl,curiosity,ncam,F0602346NCAM00320M1,crowdsourced_train,,NAV,1024,1024,1024,1024,0.40116787,"{""1"": 239329, ""2"": 181326, ""255"": 627921}",1,exact,train
ai4mars-dataset-merged-0.6,10.5281/zenodo.15995036,ai4mars-dataset-merged-0.6.zip,daf80a86021253292e6c425f97baa5c6,,msl/ncam/images/edr/NLB_538748736EDR_F0602346NCAM00346M1.JPG,msl/ncam/labels/train/NLB_538748736EDR_F0602346NCAM00346M1.png,NLB_538748736EDR_F0602346NCAM00346M1,msl,curiosity,ncam,F0602346NCAM00346M1,crowdsourced_train,,NAV,1024,1024,1024,1024,0.36915970,"{""1"": 317495, ""2"": 69597, ""255"": 661484}",1,exact,train
ai4mars-dataset-merged-0.6,10.5281/zenodo.15995036,ai4mars-dataset-merged-0.6.zip,daf80a86021253292e6c425f97baa5c6,,msl/ncam/images/edr/NLB_538749313EDR_F0602346NCAM00653M1.JPG,msl/ncam/labels/train/NLB_538749313EDR_F0602346NCAM00653M1.png,NLB_538749313EDR_F0602346NCAM00653M1,msl,curiosity,ncam,F0602346NCAM00653M1,crowdsourced_train,,NAV,1024,1024,1024,1024,0.64770889,"{""1"": 174796, ""2"": 504376, ""255"": 369404}",1,exact,train
ai4mars-dataset-merged-0.6,10.5281/zenodo.15995036,ai4mars-dataset-merged-0.6.zip,daf80a86021253292e6c425f97baa5c6,,msl/ncam/images/edr/NLB_538749345EDR_F0602346NCAM00653M1.JPG,msl/ncam/labels/train/NLB_538749345EDR_F0602346NCAM00653M1.png,NLB_538749345EDR_F0602346NCAM00653M1,msl,curiosity,ncam,F0602346NCAM00653M1,crowdsourced_train,,NAV,1024,1024,1024,1024,0.65999508,"{""1"": 167173, ""2"": 524882, ""255"": 356521}",1,exact,train
ai4mars-dataset-merged-0.6,10.5281/zenodo.15995036,ai4mars-dataset-merged-0.6.zip,daf80a86021253292e6c425f97baa5c6,,msl/ncam/images/edr/NLB_538749377EDR_F0602346NCAM00653M1.JPG,msl/ncam/labels/train/NLB_538749377EDR_F0602346NCAM00653M1.png,NLB_538749377EDR_F0602346NCAM00653M1,msl,curiosity,ncam,F0602346NCAM00653M1,crowdsourced_train,,NAV,1024,1024,1024,1024,0.53014183,"{""1"": 389827, ""2"": 165757, ""255"": 492682, ""3"": 310}",1,exact,train
ai4mars-dataset-merged-0.6,10.5281/zenodo.15995036,ai4mars-dataset-merged-0.6.zip,daf80a86021253292e6c425f97baa5c6,,msl/ncam/images/edr/NLB_538749409EDR_F0602346NCAM00653M1.JPG,msl/ncam/labels/train/NLB_538749409EDR_F0602346NCAM00653M1.png,NLB_538749409EDR_F0602346NCAM00653M1,msl,curiosity,ncam,F0602346NCAM00653M1,crowdsourced_train,,NAV,1024,1024,1024,1024,0.62442684,"{""1"": 570494, ""2"": 84265, ""255"": 393817}",1,exact,train
ai4mars-dataset-merged-0.6,10.5281/zenodo.15995036,ai4mars-dataset-merged-0.6.zip,daf80a86021253292e6c425f97baa5c6,,msl/ncam/images/edr/NLB_539001048EDR_F0602526NCAM00385M1.JPG,msl/ncam/labels/train/NLB_539001048EDR_F0602526NCAM00385M1.png,NLB_539001048EDR_F0602526NCAM00385M1,msl,curiosity,ncam,F0602526NCAM00385M1,crowdsourced_train,,NAV,1024,1024,1024,1024,0.56674290,"{""1"": 398948, ""2"": 195280, ""255"": 454303, ""3"": 45}",1,exact,train
ai4mars-dataset-merged-0.6,10.5281/zenodo.15995036,ai4mars-dataset-merged-0.6.zip,daf80a86021253292e6c425f97baa5c6,,msl/ncam/images/edr/NLB_539001072EDR_F0602526NCAM00385M1.JPG,msl/ncam/labels/train/NLB_539001072EDR_F0602526NCAM00385M1.png,NLB_539001072EDR_F0602526NCAM00385M1,msl,curiosity,ncam,F0602526NCAM00385M1,crowdsourced_train,,NAV,1024,1024,1024,1024,0.93982315,"{""1"": 985196, ""2"": 280, ""255"": 63100}",1,exact,train
ai4mars-dataset-merged-0.6,10.5281/zenodo.15995036,ai4mars-dataset-merged-0.6.zip,daf80a86021253292e6c425f97baa5c6,,msl/ncam/images/edr/NLB_539001767EDR_F0602574NCAM00254M1.JPG,msl/ncam/labels/train/NLB_539001767EDR_F0602574NCAM00254M1.png,NLB_539001767EDR_F0602574NCAM00254M1,msl,curiosity,ncam,F0602574NCAM00254M1,crowdsourced_train,,NAV,1024,1024,1024,1024,0.32581711,"{""1"": 261676, ""2"": 79968, ""255"": 706932}",1,exact,train
ai4mars-dataset-merged-0.6,10.5281/zenodo.15995036,ai4mars-dataset-merged-0.6.zip,daf80a86021253292e6c425f97baa5c6,,msl/ncam/images/edr/NLB_539001791EDR_F0602574NCAM00254M1.JPG,msl/ncam/labels/train/NLB_539001791EDR_F0602574NCAM00254M1.png,NLB_539001791EDR_F0602574NCAM00254M1,msl,curiosity,ncam,F0602574NCAM00254M1,crowdsourced_train,,NAV,1024,1024,1024,1024,0.60010433,"{""1"": 629255, ""255"": 419321}",1,exact,train
ai4mars-dataset-merged-0.6,10.5281/zenodo.15995036,ai4mars-dataset-merged-0.6.zip,daf80a86021253292e6c425f97baa5c6,,msl/ncam/images/edr/NLB_539001815EDR_F0602574NCAM00254M1.JPG,msl/ncam/labels/train/NLB_539001815EDR_F0602574NCAM00254M1.png,NLB_539001815EDR_F0602574NCAM00254M1,msl,curiosity,ncam,F0602574NCAM00254M1,crowdsourced_train,,NAV,1024,1024,1024,1024,0.74458885,"{""1"": 780758, ""255"": 267818}",1,exact,train
ai4mars-dataset-merged-0.6,10.5281/zenodo.15995036,ai4mars-dataset-merged-0.6.zip,daf80a86021253292e6c425f97baa5c6,,msl/ncam/images/edr/NLB_539001839EDR_F0602574NCAM00254M1.JPG,msl/ncam/labels/train/NLB_539001839EDR_F0602574NCAM00254M1.png,NLB_539001839EDR_F0602574NCAM00254M1,msl,curiosity,ncam,F0602574NCAM00254M1,crowdsourced_train,,NAV,1024,1024,1024,1024,0.70807457,"{""1"": 742470, ""255"": 306106}",1,exact,train
ai4mars-dataset-merged-0.6,10.5281/zenodo.15995036,ai4mars-dataset-merged-0.6.zip,daf80a86021253292e6c425f97baa5c6,,msl/ncam/images/edr/NLB_539001863EDR_F0602574NCAM00254M1.JPG,msl/ncam/labels/train/NLB_539001863EDR_F0602574NCAM00254M1.png,NLB_539001863EDR_F0602574NCAM00254M1,msl,curiosity,ncam,F0602574NCAM00254M1,crowdsourced_train,,NAV,1024,1024,1024,1024,0.65163326,"{""1"": 663928, ""2"": 19359, ""255"": 365289}",1,exact,train
